timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1718096901836,853,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-14,text,true,,2846,173,20,20,http://192.168.196.143:3000/title_basics?title=The%20Next%20Three%20Days&page=1,853,0,0
1718096901657,1144,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,5473,158,20,20,http://192.168.196.143:3000/title_basics?title=Full%20Out&page=1,1143,0,0
1718096902028,792,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,1892,195,20,20,http://192.168.196.143:3000/title_basics?title=To%20All%20the%20Boys:%20Always%20and%20Forever&page=1,792,0,0
1718096900637,2220,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-18,text,true,,7133,161,20,20,http://192.168.196.143:3000/title_basics?title=Money%20Heist&page=1,2217,0,0
1718096901692,1277,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-20,text,true,,6229,170,20,20,http://192.168.196.143:3000/title_basics?title=The%20Usual%20Suspects&page=1,1276,0,0
1718096902061,940,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-11,text,true,,5714,171,20,20,http://192.168.196.143:3000/title_basics?title=Gangs%20of%20New%20York&page=1,939,0,0
1718096902269,797,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,6033,190,20,20,"http://192.168.196.143:3000/title_basics?title=The%20Good,%20the%20Bad%20and%20the%20Ugly&page=1",795,0,0
1718096902012,1118,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-19,text,true,,5935,169,20,20,http://192.168.196.143:3000/title_basics?title=I%20Want%20You%20Back&page=1,1115,0,0
1718096902212,938,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-6,text,true,,6905,163,20,20,http://192.168.196.143:3000/title_basics?title=It's%20a%20Bird&page=1,936,0,0
1718096902250,977,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,2231,203,20,20,http://192.168.196.143:3000/title_basics?title=The%20Twilight%20Saga:%20Breaking%20Dawn%20-%20Part%201&page=1,977,0,0
1718096901724,1708,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-15,text,true,,1511,168,20,20,http://192.168.196.143:3000/title_basics?title=Beyond%20the%20Hills&page=1,1708,0,0
1718096901724,1803,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-17,text,true,,1208,196,20,20,http://192.168.196.143:3000/title_basics?title=Oden's%20Determination!%20Whitebeard's%20Trials!&page=1,1803,0,0
1718096902269,1273,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-9,text,true,,5321,184,20,20,http://192.168.196.143:3000/title_basics?title=The%20Last%20House%20on%20the%20Left&page=1,1272,0,0
1718096903231,390,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,6453,152,20,20,http://192.168.196.143:3000/title_basics?title=Cars&page=1,389,0,0
1718096902524,1137,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-13,text,true,,6171,156,20,20,http://192.168.196.143:3000/title_basics?title=Plan%20B&page=1,1136,0,0
1718096902551,1124,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-10,text,true,,5510,154,20,20,http://192.168.196.143:3000/title_basics?title=Casino&page=1,1122,0,0
1718096902048,1681,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-16,text,true,,1208,196,20,20,http://192.168.196.143:3000/title_basics?title=Oden's%20Determination!%20Whitebeard's%20Trials!&page=1,1681,0,0
1718096903526,266,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-19,text,true,,6447,157,20,20,http://192.168.196.143:3000/title_basics?title=Ice%20Age&page=1,265,0,0
1718096902846,961,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-12,text,true,,5864,161,20,20,http://192.168.196.143:3000/title_basics?title=Silent%20Hill&page=1,959,0,0
1718096903633,175,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,5478,153,20,20,http://192.168.196.143:3000/title_basics?title=Logan&page=1,174,0,0
1718096903401,455,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-11,text,true,,5880,157,20,20,http://192.168.196.143:3000/title_basics?title=Ferdinand&page=1,455,0,0
1718096903471,450,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,7240,154,20,20,http://192.168.196.143:3000/title_basics?title=Narcos&page=1,448,0,0
1718096903821,145,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-15,text,true,,6569,160,20,20,http://192.168.196.143:3000/title_basics?title=The%20Batman&page=1,142,0,0
1718096903194,780,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,6488,162,20,20,http://192.168.196.143:3000/title_basics?title=Long%20Weekend&page=1,779,0,0
1718096902767,1368,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,1156,178,20,20,http://192.168.196.143:3000/title_basics?title=Call%20Me%20a%20Sporty%20Giant&page=1,1368,0,0
1718096902616,1532,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-8,text,true,,2324,167,20,20,http://192.168.196.143:3000/title_basics?title=Playing%20It%20Cool&page=1,1532,0,0
1718096903534,646,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-6,text,true,,5262,191,20,20,http://192.168.196.143:3000/title_basics?title=Captain%20America:%20The%20Winter%20Soldier&page=1,644,0,0
1718096904072,233,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-10,text,true,,6143,154,20,20,http://192.168.196.143:3000/title_basics?title=Wounds&page=1,232,0,0
1718096904182,330,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-19,text,true,,5729,154,20,20,http://192.168.196.143:3000/title_basics?title=Fringe&page=1,328,0,0
1718096904004,555,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,7092,154,20,20,http://192.168.196.143:3000/title_basics?title=Narcos&page=1,553,0,0
1718096904217,394,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-12,text,true,,5979,175,20,20,http://192.168.196.143:3000/title_basics?title=The%20Dark%20Knight%20Rises&page=1,393,0,0
1718096903937,734,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-17,text,true,,1171,207,20,20,http://192.168.196.143:3000/title_basics?title=Fantastic%20Beasts%20and%20Where%20to%20Find%20Them:%20Newt&page=1,734,0,0
1718096904532,301,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-8,text,true,,5059,162,20,20,http://192.168.196.143:3000/title_basics?title=Blade%20Runner&page=1,300,0,0
1718096904077,817,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-13,text,true,,1156,167,20,20,http://192.168.196.143:3000/title_basics?title=A%20Cruel%20Romance&page=1,817,0,0
1718096902566,2382,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-7,text,true,,5864,163,20,20,http://192.168.196.143:3000/title_basics?title=It's%20a%20Bird&page=1,2381,0,0
1718096904116,834,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-16,text,true,,1171,207,20,20,http://192.168.196.143:3000/title_basics?title=Fantastic%20Beasts%20and%20Where%20to%20Find%20Them:%20Newt&page=1,834,0,0
1718096904570,399,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-6,text,true,,4763,156,20,20,http://192.168.196.143:3000/title_basics?title=Fast%20X&page=1,398,0,0
1718096904262,709,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-11,text,true,,6855,162,20,20,http://192.168.196.143:3000/title_basics?title=Falling%20Down&page=1,707,0,0
1718096904545,430,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,6166,154,20,20,http://192.168.196.143:3000/title_basics?title=Adrift&page=1,428,0,0
1718096904701,327,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-10,text,true,,7742,158,20,20,http://192.168.196.143:3000/title_basics?title=Collateral&page=1,325,0,0
1718096904966,206,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,7002,158,20,20,http://192.168.196.143:3000/title_basics?title=The%20Trap&page=1,204,0,0
1718096905081,347,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-17,text,true,,5629,156,20,20,http://192.168.196.143:3000/title_basics?title=Gaslight&page=1,345,0,0
1718096905240,212,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-8,text,true,,6737,154,20,20,http://192.168.196.143:3000/title_basics?title=Tarzan&page=1,210,0,0
1718096904376,1142,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-15,text,true,,1710,173,20,20,http://192.168.196.143:3000/title_basics?title=Cool%20for%20the%20Summer&page=1,1142,0,0
1718096903083,2444,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-14,text,true,,3995,163,20,20,http://192.168.196.143:3000/title_basics?title=Rush%20Hour%203&page=1,2443,0,0
1718096903256,2296,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-18,text,true,,1166,174,20,20,http://192.168.196.143:3000/title_basics?title=When%20the%20Mist%20Clears&page=1,2296,0,0
1718096905358,299,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-16,text,true,,5749,156,20,20,http://192.168.196.143:3000/title_basics?title=Gaslight&page=1,298,0,0
1718096905383,277,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,6270,167,20,20,http://192.168.196.143:3000/title_basics?title=Friday%20the%2013th&page=1,275,0,0
1718096903361,2306,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-20,text,true,,1679,165,20,20,http://192.168.196.143:3000/title_basics?title=Oscar%20Etiquette&page=1,2306,0,0
1718096904927,843,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-19,text,true,,6747,170,20,20,http://192.168.196.143:3000/title_basics?title=The%20Usual%20Suspects&page=1,841,0,0
1718096905000,848,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-12,text,true,,6592,180,20,20,http://192.168.196.143:3000/title_basics?title=The%20Silence%20of%20the%20Lambs&page=1,847,0,0
1718096905573,407,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,5493,155,20,20,http://192.168.196.143:3000/title_basics?title=Encanto&page=1,407,0,0
1718096905349,639,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-7,text,true,,6580,191,20,20,http://192.168.196.143:3000/title_basics?title=Captain%20America:%20The%20Winter%20Soldier&page=1,638,0,0
1718096905843,160,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-17,text,true,,5875,152,20,20,http://192.168.196.143:3000/title_basics?title=Hook&page=1,160,0,0
1718096905851,155,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-8,text,true,,5484,154,20,20,http://192.168.196.143:3000/title_basics?title=Arthur&page=1,154,0,0
1718096903950,2067,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-9,text,true,,1632,203,20,20,"http://192.168.196.143:3000/title_basics?title=That%20Day:%20The%20Fall%20of%20Shiganshina,%20Part%202&page=1",2067,0,0
1718096905316,728,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-13,text,true,,1157,168,20,20,http://192.168.196.143:3000/title_basics?title=Bart%20of%20Darkness&page=1,728,0,0
1718096905955,258,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-18,text,true,,5833,156,20,20,http://192.168.196.143:3000/title_basics?title=Serenity&page=1,256,0,0
1718096906053,171,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-16,text,true,,5148,152,20,20,http://192.168.196.143:3000/title_basics?title=Hook&page=1,170,0,0
1718096905392,904,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-11,text,true,,6744,175,20,20,http://192.168.196.143:3000/title_basics?title=The%20Dark%20Knight%20Rises&page=1,902,0,0
1718096904200,2140,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,2593,167,20,20,http://192.168.196.143:3000/title_basics?title=Behind%20Her%20Eyes&page=1,2140,0,0
1718096906067,366,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,4639,160,20,20,http://192.168.196.143:3000/title_basics?title=Snake%20Eyes&page=1,366,0,0
1718096904376,2088,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,4593,208,20,20,http://192.168.196.143:3000/title_basics?title=Star%20Wars:%20Episode%20III%20-%20Revenge%20of%20the%20Sith&page=1,2087,0,0
1718096904322,2267,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,1168,179,20,20,http://192.168.196.143:3000/title_basics?title=Season%20Two:%20Episode%20Seven&page=1,2267,0,0
1718096906367,270,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,6895,160,20,20,http://192.168.196.143:3000/title_basics?title=The%20Iceman&page=1,269,0,0
1718096905916,731,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-14,text,true,,1509,168,20,20,http://192.168.196.143:3000/title_basics?title=Beyond%20the%20Hills&page=1,731,0,0
1718096905916,795,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-15,text,true,,6065,158,20,20,http://192.168.196.143:3000/title_basics?title=Scream%202&page=1,794,0,0
1718096906067,741,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-20,text,true,,7032,156,20,20,http://192.168.196.143:3000/title_basics?title=Godspeed&page=1,739,0,0
1718096905395,1909,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-6,text,true,,6415,154,20,20,http://192.168.196.143:3000/title_basics?title=Baaghi&page=1,1908,0,0
1718096906163,1186,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-19,text,true,,1680,165,20,20,http://192.168.196.143:3000/title_basics?title=Oscar%20Etiquette&page=1,1186,0,0
1718096906244,1169,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-12,text,true,,5224,175,20,20,http://192.168.196.143:3000/title_basics?title=2001:%20A%20Space%20Odyssey&page=1,1168,0,0
1718096907069,346,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,4567,160,20,20,http://192.168.196.143:3000/title_basics?title=Ghostbusters&page=1,344,0,0
1718096907064,465,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-14,text,true,,4575,160,20,20,http://192.168.196.143:3000/title_basics?title=The%20Batman&page=1,464,0,0
1718096906619,910,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-18,text,true,,6533,197,20,20,http://192.168.196.143:3000/title_basics?title=The%20Unbearable%20Weight%20of%20Massive%20Talent&page=1,907,0,0
1718096907043,489,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,6044,159,20,20,http://192.168.196.143:3000/title_basics?title=The%20Order&page=1,487,0,0
1718096906619,945,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-16,text,true,,1715,186,20,20,http://192.168.196.143:3000/title_basics?title=The%20End%20of%20the%20F***ing%20World&page=1,945,0,0
1718096906693,924,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-11,text,true,,1437,240,20,20,http://192.168.196.143:3000/title_basics?title=Dr.%20Strangelove%20or:%20How%20I%20Learned%20to%20Stop%20Worrying%20and%20Love%20the%20Bomb&page=1,924,0,0
1718096905434,2169,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-10,text,true,,5945,171,20,20,http://192.168.196.143:3000/title_basics?title=Monsters%20vs.%20Aliens&page=1,2168,0,0
1718096906414,1222,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-9,text,true,,5097,163,20,20,http://192.168.196.143:3000/title_basics?title=Sausage%20Party&page=1,1221,0,0
1718096907694,257,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-6,text,true,,6167,165,20,20,http://192.168.196.143:3000/title_basics?title=Stranger%20Things&page=1,256,0,0
1718096906383,1793,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-7,text,true,,4913,156,20,20,http://192.168.196.143:3000/title_basics?title=Fast%20X&page=1,1793,0,0
1718096906399,1825,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-8,text,true,,5709,168,20,20,http://192.168.196.143:3000/title_basics?title=The%20Elephant%20Man&page=1,1824,0,0
1718096908041,192,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-11,text,true,,6249,154,20,20,http://192.168.196.143:3000/title_basics?title=Casino&page=1,191,0,0
1718096908019,289,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-10,text,true,,5747,157,20,20,http://192.168.196.143:3000/title_basics?title=Shut%20Up&page=1,288,0,0
1718096907754,635,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-19,text,true,,7208,156,20,20,http://192.168.196.143:3000/title_basics?title=Godspeed&page=1,634,0,0
1718096907977,601,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-16,text,true,,6116,154,20,20,http://192.168.196.143:3000/title_basics?title=Allied&page=1,599,0,0
1718096906426,2207,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-17,text,true,,1717,186,20,20,http://192.168.196.143:3000/title_basics?title=The%20End%20of%20the%20F***ing%20World&page=1,2207,0,0
